Specimen ID or Observation ID,Category,Group,Museum accession,Location of voucher specimen,Database,Link to dataset,Link to specimen,Observation type,Genetic sample?,Genetic status,Observation Date,Morphological Identification,Common name,Genetic Idenification,Genetic Notes,Phylum,Class,Order,Family,Genus,Species,Identifier Name or User ID,Notes,Country/Ocean,State/Province,Region,Sector,Exact Site,Lat,Lon,Depth (m),Habitat,Sampling Protocol,Site Code,Collection Event ID
125551959,Bird,Aves,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/125551959,Vizual observation,No,N/A,44751,Anas platyrhynchos,Mallard,,,Chordata,Aves,Anseriformes,,Anas,Anas platyrhynchos,jenny1012,,Canada,British Columbia,Burrard Inlet,False Creek,,49.27687838,-123.1406295,,,,,
126579252,Bird,Aves,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/126579252,Vizual observation,No,N/A,44757,Anas platyrhynchos,Mallard,,,Chordata,Aves,Anseriformes,,Anas,Anas platyrhynchos,northvandad,Female and juvenile.,Canada,British Columbia,Burrard Inlet,False Creek,,49.27780504,-123.1440451,,,,,
126579253,Bird,Aves,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/126579253,Vizual observation,No,N/A,44757,Anas platyrhynchos,Mallard,,,Chordata,Aves,Anseriformes,,Anas,Anas platyrhynchos,northvandad,,Canada,British Columbia,Burrard Inlet,False Creek,,49.27780639,-123.1440464,,,,,
126598885,Bird,Aves,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/126598885,Vizual observation,No,N/A,44757,Anas platyrhynchos,Mallard,,,Chordata,Aves,Anseriformes,,Anas,Anas platyrhynchos,northvandad,,Canada,British Columbia,Burrard Inlet,False Creek,,49.27767239,-123.1439467,,,,,
126740127,Bird,Aves,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/126740127,Vizual observation,No,N/A,44757,Anas platyrhynchos,Mallard,,,Chordata,Aves,Anseriformes,,Anas,Anas platyrhynchos,northvandad,,Canada,British Columbia,Burrard Inlet,False Creek,,49.26755534,-123.1239477,,,,,
126740130,Bird,Aves,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/126740130,Vizual observation,No,N/A,44757,Anas platyrhynchos,Mallard,,,Chordata,Aves,Anseriformes,,Anas,Anas platyrhynchos,northvandad,,Canada,British Columbia,Burrard Inlet,False Creek,,49.26756024,-123.1239484,,,,,
126742280,Bird,Aves,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/126742280,Vizual observation,No,N/A,44757,Anas platyrhynchos,Mallard,,,Chordata,Aves,Anseriformes,,Anas,Anas platyrhynchos,northvandad,"Females
",Canada,British Columbia,Burrard Inlet,False Creek,,49.26816038,-123.123329,,,,,
126742282,Bird,Aves,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/126742282,Vizual observation,No,N/A,44757,Anas platyrhynchos,Mallard,,,Chordata,Aves,Anseriformes,,Anas,Anas platyrhynchos,northvandad,,Canada,British Columbia,Burrard Inlet,False Creek,,49.26815859,-123.1231804,,,,,
127155838,Bird,Aves,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/127155838,Vizual observation,No,N/A,44762,Anas platyrhynchos,Mallard,,,Chordata,Aves,Anseriformes,,Anas,Anas platyrhynchos,northvandad,"Female
",Canada,British Columbia,Burrard Inlet,False Creek,,49.27011279,-123.1362666,,,,,
127188209,Bird,Aves,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/127188209,Vizual observation,No,N/A,44762,Anas platyrhynchos,Mallard,,,Chordata,Aves,Anseriformes,,Anas,Anas platyrhynchos,northvandad,,Canada,British Columbia,Burrard Inlet,False Creek,,49.2681193,-123.1269774,,,,,
132897848,Bird,Aves,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/132897848,Vizual observation,No,N/A,44802,Anas platyrhynchos,Mallard,,,Chordata,Aves,Anseriformes,,Anas,Anas platyrhynchos,adnanilyas,,Canada,British Columbia,Burrard Inlet,False Creek,,49.26982478,-123.1360662,,,,,
132897849,Bird,Aves,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/132897849,Vizual observation,No,N/A,44802,Anas platyrhynchos,Mallard,,,Chordata,Aves,Anseriformes,,Anas,Anas platyrhynchos,adnanilyas,,Canada,British Columbia,Burrard Inlet,False Creek,,49.26968462,-123.1359461,,,,,
132897850,Bird,Aves,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/132897850,Vizual observation,No,N/A,44802,Anas platyrhynchos,Mallard,,,Chordata,Aves,Anseriformes,,Anas,Anas platyrhynchos,adnanilyas,,Canada,British Columbia,Burrard Inlet,False Creek,,49.26966673,-123.1359297,,,,,
133552379,Bird,Aves,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/133552379,Vizual observation,No,N/A,44806,Anas platyrhynchos,Mallard,,,Chordata,Aves,Anseriformes,,Anas,Anas platyrhynchos,natvanjan,,Canada,British Columbia,Burrard Inlet,False Creek,,49.26758851,-123.1238373,,,,,
133722912,Bird,Aves,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/133722912,Vizual observation,No,N/A,44808,Anas platyrhynchos,Mallard,,,Chordata,Aves,Anseriformes,,Anas,Anas platyrhynchos,natueharak,,Canada,British Columbia,Burrard Inlet,False Creek,,49.28162007,-123.1417533,,,,,
133855156,Bird,Aves,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/133855156,Vizual observation,No,N/A,44755,Anas platyrhynchos,Mallard,,,Chordata,Aves,Anseriformes,,Anas,Anas platyrhynchos,aristhought,Watched these 2 mallard ducklings grow up in the pond in Hinge Park :) Their nest was right in the middle of the water. ,Canada,British Columbia,Burrard Inlet,False Creek,,49.27150135,-123.1103756,,,,,
133879235,Bird,Aves,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/133879235,Vizual observation,No,N/A,44808,Anas platyrhynchos,Mallard,,,Chordata,Aves,Anseriformes,,Anas,Anas platyrhynchos,kmfret,,Canada,British Columbia,Burrard Inlet,False Creek,,49.27406157,-123.1112878,,,,,
133887948,Bird,Aves,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/133887948,Vizual observation,No,N/A,44740,Anas platyrhynchos,Mallard,,,Chordata,Aves,Anseriformes,,Anas,Anas platyrhynchos,aristhought,"Had the pleasure of watching this 2 adorable ducklings grow up right in the pond at Hinge Park. I have another observation of them a little while later, looking older and much more like adults. Here are some photos of them when they were just teens following mom around!",Canada,British Columbia,Burrard Inlet,False Creek,,49.27107492,-123.1102871,,,,,
134129121,Bird,Aves,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/134129121,Vizual observation,No,N/A,44712,Anas platyrhynchos,Mallard,,,Chordata,Aves,Anseriformes,,Anas,Anas platyrhynchos,aristhought,,Canada,British Columbia,Burrard Inlet,False Creek,,49.27276089,-123.1081581,,,,,
134130197,Bird,Aves,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/134130197,Vizual observation,No,N/A,44720,Anas platyrhynchos,Mallard,,,Chordata,Aves,Anseriformes,,Anas,Anas platyrhynchos,aristhought,"The mallard ducklings who hatched in the pond at Hinge Park! (Didn't witness that personally, but I saw the nest) Sadly it seemed that only 2 of the ducklings made it to adulthood, as I continued coming back to check up on them and only saw 2 of them by the end, who stayed with mom until they were pretty much all grown up. Don't know where they are now that I'm writing this (in September), but they had their childhood in that little pond! ",Canada,British Columbia,Burrard Inlet,False Creek,,49.27082981,-123.110298,,,,,
134133451,Bird,Aves,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/134133451,Vizual observation,No,N/A,44749,Anas platyrhynchos,Mallard,,,Chordata,Aves,Anseriformes,,Anas,Anas platyrhynchos,aristhought,Resting on a log underneath Science World,Canada,British Columbia,Burrard Inlet,False Creek,,49.27300377,-123.1039574,,,,,
134330144,Bird,Aves,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/134330144,Vizual observation,No,N/A,44808,Anas platyrhynchos,Mallard,,,Chordata,Aves,Anseriformes,,Anas,Anas platyrhynchos,mac85,,Canada,British Columbia,Burrard Inlet,False Creek,,49.28090751,-123.1403247,,,,,
135628266,Bird,Aves,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/135628266,Vizual observation,No,N/A,44800,Anas platyrhynchos,Mallard,,,Chordata,Aves,Anseriformes,,Anas,Anas platyrhynchos,maddy_talpt,,Canada,British Columbia,Burrard Inlet,False Creek,,49.27284623,-123.1336868,,,,,
123019720,Bird,Aves,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/123019720,Vizual observation,No,N/A,44734,Anas platyrhynchos domesticus,Domestic Mallard,,,Chordata,Aves,Anseriformes,,Anas,Anas platyrhynchos,maggyspence22,,Canada,British Columbia,Burrard Inlet,False Creek,,49.27776911,-123.1439139,,,,,
121548375,Plant,Plantae,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/121548375,Vizual observation,No,N/A,44724,Anemone coronaria,poppy anemone,,,Tracheophyta,Magnoliopsida,Ranunculales,,Anemone,Anemone coronaria,gunay_erdem,,Canada,British Columbia,Burrard Inlet,False Creek,,49.2686,-123.1351555,,,,,
126764346,Plant,Plantae,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/126764346,Vizual observation,No,N/A,44759,Anethum graveolens,Dill,,,Tracheophyta,Magnoliopsida,Apiales,,Anethum,Anethum graveolens,eastvanotter,,Canada,British Columbia,Burrard Inlet,False Creek,,49.27167833,-123.1046138,,,,,
126028514,Terestrial Invertebrate,Insecta,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/126028514,Vizual observation,No,N/A,44754,Anisolabis maritima,Maritime Earwig,,,Arthropoda,Insecta,Dermaptera,,Anisolabis,Anisolabis maritima,elsieronan,,Canada,British Columbia,Burrard Inlet,False Creek,,49.284348,-123.143186,,,,,
130299855,Terestrial Invertebrate,Insecta,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/130299855,Vizual observation,No,N/A,44755,Anisolabis maritima,Maritime Earwig,,,Arthropoda,Insecta,Dermaptera,,Anisolabis,Anisolabis maritima,elsieronan,,Canada,British Columbia,Burrard Inlet,False Creek,,49.284348,-123.143186,,,,,
134006527,Terestrial Invertebrate,Insecta,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/134006527,Vizual observation,No,N/A,44735,Anisolabis maritima,Maritime Earwig,,,Arthropoda,Insecta,Dermaptera,,Anisolabis,Anisolabis maritima,aristhought,,Canada,British Columbia,Burrard Inlet,False Creek,,49.2723926,-123.1066177,,,,,
134006603,Terestrial Invertebrate,Insecta,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/134006603,Vizual observation,No,N/A,44735,Anisolabis maritima,Maritime Earwig,,,Arthropoda,Insecta,Dermaptera,,Anisolabis,Anisolabis maritima,aristhought,,Canada,British Columbia,Burrard Inlet,False Creek,,49.27187267,-123.1110416,,,,,
126169848,Fish,Actinopterygii,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/126169848,Vizual observation,No,N/A,44755,Anoplarchus,,,,Chordata,Actinopterygii,Perciformes,,Anoplarchus,,greywhalen,,Canada,British Columbia,Burrard Inlet,False Creek,,49.27216237,-123.1110173,,,,,
126220353,Fish,Actinopterygii,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/126220353,Vizual observation,No,N/A,44755,Anoplarchus purpurescens,High Cockscomb,,,Chordata,Actinopterygii,Perciformes,,Anoplarchus,Anoplarchus purpurescens,heather805,,Canada,British Columbia,Burrard Inlet,False Creek,,49.27210883,-123.1119805,,,,,
126229266,Terestrial Invertebrate,Insecta,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/126229266,Vizual observation,No,N/A,44756,Anotylus,,,,Arthropoda,Insecta,Coleoptera,,Anotylus,,lauren1669,,Canada,British Columbia,Burrard Inlet,False Creek,,49.27745089,-123.1446066,,,,,
122705311,Terestrial Invertebrate,Insecta,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/122705311,Vizual observation,No,N/A,44732,Antheraea paphia,Tasar Silk Moth,,,Arthropoda,Insecta,Lepidoptera,,Antheraea,Antheraea paphia,richardhamelin,,Canada,British Columbia,Burrard Inlet,False Creek,,49.269645,-123.13295,,,,,
133854113,Terestrial Invertebrate,Insecta,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/133854113,Vizual observation,No,N/A,44768,Anthidium manicatum,European Woolcarder Bee,,,Arthropoda,Insecta,Hymenoptera,,Anthidium,Anthidium manicatum,aristhought,,Canada,British Columbia,Burrard Inlet,False Creek,,49.27122808,-123.1038581,,,,,
126270727,Marine Invertebrate,Cnidaria,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/126270727,Vizual observation,No,N/A,44756,Anthopleura,,,,Cnidaria,Anthozoa,Actiniaria,,Anthopleura,,greywhalen,,Canada,British Columbia,Burrard Inlet,False Creek,,49.293029,-123.150718,,,,,
126270744,Marine Invertebrate,Cnidaria,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/126270744,Vizual observation,No,N/A,44756,Anthopleura,,,,Cnidaria,Anthozoa,Actiniaria,,Anthopleura,,greywhalen,,Canada,British Columbia,Burrard Inlet,False Creek,,49.293029,-123.150718,,,,,
126286561,Marine Invertebrate,Cnidaria,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/126286561,Vizual observation,No,N/A,44756,Anthopleura,,,,Cnidaria,Anthozoa,Actiniaria,,Anthopleura,,k_henderson,,Canada,British Columbia,Burrard Inlet,False Creek,,49.29288,-123.1516278,,,,,
125549852,Terestrial Invertebrate,Insecta,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/125549852,Vizual observation,No,N/A,44751,Aphis,,,,Arthropoda,Insecta,Hemiptera,,Aphis,,doviende,,Canada,British Columbia,Burrard Inlet,False Creek,,49.27562761,-123.0881093,,,,,
122248149,Terestrial Invertebrate,Insecta,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/122248149,Vizual observation,No,N/A,44729,Aphis fabae,Black Bean Aphid,,,Arthropoda,Insecta,Hemiptera,,Aphis,Aphis fabae,outdoorobserver,,Canada,British Columbia,Burrard Inlet,False Creek,,49.2695822,-123.1359659,,,,,
121899120,Terestrial Invertebrate,Insecta,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/121899120,Vizual observation,No,N/A,44727,Apis mellifera,Western Honey Bee,,,Arthropoda,Insecta,Hymenoptera,,Apis,Apis mellifera,kennyallan,,Canada,British Columbia,Burrard Inlet,False Creek,,49.27398751,-123.1028876,,,,,
122374177,Terestrial Invertebrate,Insecta,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/122374177,Vizual observation,No,N/A,44730,Apis mellifera,Western Honey Bee,,,Arthropoda,Insecta,Hymenoptera,,Apis,Apis mellifera,janinacmac,,Canada,British Columbia,Burrard Inlet,False Creek,,49.27337602,-123.1038341,,,,,
123044422,Terestrial Invertebrate,Insecta,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/123044422,Vizual observation,No,N/A,44734,Apis mellifera,Western Honey Bee,,,Arthropoda,Insecta,Hymenoptera,,Apis,Apis mellifera,kmkrebs,,Canada,British Columbia,Burrard Inlet,False Creek,,49.27184797,-123.111518,,,,,
125379405,Terestrial Invertebrate,Insecta,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/125379405,Vizual observation,No,N/A,44742,Apis mellifera,Western Honey Bee,,,Arthropoda,Insecta,Hymenoptera,,Apis,Apis mellifera,gerrybates,,Canada,British Columbia,Burrard Inlet,False Creek,,49.27308438,-123.1195681,,,,,
125552466,Terestrial Invertebrate,Insecta,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/125552466,Vizual observation,No,N/A,44751,Apis mellifera,Western Honey Bee,,,Arthropoda,Insecta,Hymenoptera,,Apis,Apis mellifera,jenny1012,,Canada,British Columbia,Burrard Inlet,False Creek,,49.28115758,-123.1406444,,,,,
126585057,Terestrial Invertebrate,Insecta,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/126585057,Vizual observation,No,N/A,44757,Apis mellifera,Western Honey Bee,,,Arthropoda,Insecta,Hymenoptera,,Apis,Apis mellifera,northvandad,,Canada,British Columbia,Burrard Inlet,False Creek,,49.27438027,-123.138601,,,,,
126598419,Terestrial Invertebrate,Insecta,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/126598419,Vizual observation,No,N/A,44757,Apis mellifera,Western Honey Bee,,,Arthropoda,Insecta,Hymenoptera,,Apis,Apis mellifera,northvandad,,Canada,British Columbia,Burrard Inlet,False Creek,,49.27793815,-123.1418722,,,,,
127284658,Terestrial Invertebrate,Insecta,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/127284658,Vizual observation,No,N/A,44763,Apis mellifera,Western Honey Bee,,,Arthropoda,Insecta,Hymenoptera,,Apis,Apis mellifera,cwf_kateg,,Canada,British Columbia,Burrard Inlet,False Creek,,49.26774745,-123.1232487,,,,,
128413996,Terestrial Invertebrate,Insecta,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/128413996,Vizual observation,No,N/A,44770,Apis mellifera,Western Honey Bee,,,Arthropoda,Insecta,Hymenoptera,,Apis,Apis mellifera,abeemcc,,Canada,British Columbia,Burrard Inlet,False Creek,,49.27620833,-123.1039055,,,,,
129638214,Terestrial Invertebrate,Insecta,N/A,N/A,iNaturalist,https://inaturalist.ca/projects/false-creek-bioblitz-2022,https://www.inaturalist.org/observations/129638214,Vizual observation,No,N/A,44774,Apis mellifera,Western Honey Bee,,,Arthropoda,Insecta,Hymenoptera,,Apis,Apis mellifera,greywhalen,,Canada,British Columbia,Burrard Inlet,False Creek,,49.26530921,-123.0830343,,,,,
